seed,x,y
1,-512481.4003441679,-855344.9322571773
1,102409.50983101188,-858167.2649209301
1,-849740.4154909531,270764.18712611415
1,-418356.8991612083,584369.5157645842
1,-13477.914499724167,725297.955559418
1,-691640.8076743111,2859.1718933865195
1,589966.9874920474,-845786.0274721669
1,898455.8979458717,-653515.7832567921
1,552417.9659718705,969791.742288144
1,643100.2894870281,-360431.9944139883
1,-786244.5308368795,28716.50211049849
1,838713.878421375,-413021.0112586641
1,787517.5953915789,-716638.7059466094
1,820963.3487854673,-936480.1082053257
1,-367862.6444782339,806176.5674282239
1,607712.5619679432,814307.5339935938
1,681437.0444934749,492369.770809044
1,379190.3586005288,-643690.2687113521
1,-134723.998047526,-684206.1124956781
1,429648.9039376221,335557.4793710838
1,-494827.18441223266,-871171.6133046765
1,926771.7666431504,616505.2567447923
1,98539.86278503842,82755.30396996124
1,702585.332662759,-93380.64475556416
1,-208579.1105584649,-322661.710209882
1,-484061.81505645614,-951182.9943497906
1,292877.68800019345,-166632.23540318
1,141207.26315544487,-875356.738392957
1,-290113.112627408,-723431.7720898035
1,-749741.9694290184,-481774.06216834346
1,657868.7619703157,-204405.37387025426
1,-197835.69615819713,224889.84598587768
1,-532940.6934082995,-985045.6539157305
1,57403.47977342631,1799.2391144532012
1,297679.18468170625,-123366.08871656831
1,373026.26131640084,462843.89832214324
1,-523250.6496759518,-9855.498567978153
1,-42346.22483641317,-549875.8299224654
1,-175507.7341653182,120814.868975978
1,813879.0090116957,835413.1676764436
1,-449549.2730684014,292830.3512851767
1,-903605.3132771915,-856897.223544205
1,23383.418400413124,754848.1578929733
1,-681064.5384843372,532055.7175946237
1,766019.138751092,-376395.93632939504
1,385113.9292056287,697982.2449731495
1,-256771.33850486996,402565.325815617
1,472836.23315063596,189155.60968180292
1,712554.2778260087,793208.7422326967
1,920157.6339297172,142465.388435091
1,-647448.2095870486,-498809.1822452409
1,-564762.6229868333,139034.6991955886
1,515500.2293328728,-895733.5577156262
1,363272.91121493594,434306.5267350209
1,-304036.9840863843,30111.608586683637
1,-670403.6959376496,459792.30097399687
1,-918582.6253269013,962442.1162963168
1,615887.4668953401,256897.0039642813
1,-464947.51070577605,825725.780184863
1,918877.6757541421,-721747.6819570573
1,551514.5006314308,683861.7170870468
1,319434.7126279647,400815.5328334606
1,-109882.53577097657,848615.6052498553
1,942415.0563925615,-235293.37435965077
1,605423.061600713,-134156.81723892724
1,-670491.5626334518,-349065.44628547167
1,-747339.8503303142,817769.5198054082
1,918848.1600882866,-761626.5351882495
1,201358.16237411683,-183551.80458283355
1,-763819.9379964209,-409048.9703763656
1,-503567.2578387033,499153.6223795129
1,-991982.0880919071,-620322.592133832
1,-122453.85976012598,-957930.6538282565
1,255053.17707496055,211255.0771570081
1,670664.7017657269,-586788.3686296301
1,-430436.7728768219,84678.86150549713
1,-453548.6055741358,171476.16680591775
1,-498235.5410999812,367054.3051719143
1,582181.4367360031,617309.2403276142
1,947232.2190996929,90754.00765173754
1,-18381.44034197135,711395.3995972866
1,538134.771718758,141089.2587740702
1,-233487.23046747223,-431905.10853288113
1,-783721.5825316631,615098.1787465602
1,-763856.9389386681,494530.4693760866
1,90574.17953629198,929890.6575726549
1,522131.3197063765,947039.5691601067
1,-726811.9741203841,742.9476637730841
1,145156.5743309093,-377497.08537505264
1,6064.976412995136,-286362.47279330774
1,56787.942702887,-998310.5641022199
1,-115371.33577514207,-100895.71252148214
1,-390401.6235575769,-201194.50480691856
1,566174.622343981,366825.7679256053
1,-15401.7342165804,295336.48368436575
1,-244883.57629797375,-592171.8991266398
1,-992248.6842448876,-444757.4967811558
1,196328.39742732176,763325.8661413913
1,658842.4999770595,21920.41574238625
1,974036.2900988528,-76838.05226039328
1,669186.9723336758,-182069.3174380575
1,489261.23547746276,975183.3824453623
1,-389326.81526404724,-659374.3495734307
1,240067.41745532153,61912.36074806901
1,-281155.9360296917,-992961.5158058965
1,-221674.71678039117,-148261.05579267966
1,-189495.85652336176,722490.6179551001
1,168856.05416426377,467661.5849063351
1,795818.34327422,497546.9271502745
1,-14595.896189906169,491536.68057369196
1,280710.80099052715,297490.86932668055
1,259350.71737730957,-186002.0500230142
1,258524.06257517578,267465.0218912548
1,874235.9190779544,564947.3707416452
1,692536.1332021806,534999.5802851439
1,630651.723982057,210924.78946042142
1,-301099.8232266323,-470833.4833637269
1,416040.0541296586,747884.1496263797
1,88493.51560576016,-695860.0660849989
1,665950.5703948558,-30913.84217706474
1,-65794.74344363133,-909223.8803085606
1,20561.8455801917,489495.3309094339
1,-154804.37770852004,-289645.3728228968
1,313687.0777977033,-960517.2252038297
1,14327.193949282868,892254.1910652382
1,380895.1838769525,-196152.54348557466
1,377816.47258692316,209987.8386319169
1,-582221.217034864,-584583.3385402923
1,772050.5793980564,-461861.57958873815
1,-850230.4449797409,661355.1811924536
1,46395.53515292611,-263583.6680540943
1,23037.84426526609,473451.3767025223
1,-662892.7842248038,306133.9964730501
1,426873.99679968145,630006.887856755
1,-460478.7326477228,219332.6613283885
1,-535772.2432530051,122089.34723907139
1,-655274.0561422103,579535.2497625618
1,733435.7293009985,-340712.8793589425
1,-555362.8763740127,927576.8341116632
1,413380.6265030416,687585.2444893144
1,-938931.0501251795,798786.6233055476
1,244904.12179527304,-366941.6915178648
1,-136468.75421518355,523185.98700205155
1,570823.9118619474,-620198.2636371348
1,251773.01067595987,-668740.9449956841
1,946099.6624700205,-112846.88738833158
1,826290.0104065671,456495.68957358657
1,212519.80879121635,-476031.93731022545
1,53184.64580976649,-722760.5167260277
1,-723804.0135224126,431499.5324713191
1,-277820.46333310194,502752.6229732627
1,-519012.7921724769,436316.2846295404
1,436953.8527935542,-389008.2378949785
1,-787229.1322407164,-205984.28962573153
1,-15276.999345327611,-800051.5706044305
1,-626477.4792644277,-889313.8943690382
1,195027.14311008772,777752.2467438314
1,-566884.4180807557,-930573.1282463595
1,407847.18883836514,629821.1175793695
1,928243.1734677785,226357.9136474036
1,-315113.668696207,675737.2360613105
1,-763865.7895737546,385273.876379253
1,-809538.3014967262,-200588.50596520223
1,-9954.2371956422,-244211.4539353177
1,-662804.84239104,-536565.3747955444
1,640299.9949997881,-74848.39041502029
1,159865.48944701965,-576185.9647676805
1,429870.11757306603,-339765.48170547234
1,187237.17497208144,818974.1255916302
1,988786.8177719758,-907564.103373708
1,594885.4238573815,715175.6507217643
1,-360851.1255855885,-233704.74803576432
1,160507.519352666,837680.4619414242
1,-200142.81332391605,760060.3375468227
1,517121.0564083507,-695453.8405875482
1,827359.8407276977,-969637.8948200964
1,-709643.4999062497,329622.4257733746
1,-885760.6267222142,-241020.22865163267
1,-740042.2829461322,-74221.45229348761
1,679960.6875092014,812168.7026983713
1,-929060.719356229,-878296.48666227
1,681248.0707306444,-914370.4334887761
1,-452819.4698573096,-765126.5646143262
1,-817924.5860858116,-944754.2205503269
1,275026.02532970475,489228.53587971267
1,373542.75311735214,691245.5438364517
1,326032.37699738645,-220596.14464931213
1,262126.0474320223,939189.6167374054
1,283206.66604650475,-513816.5318157392
1,-879631.8085800847,870331.9994801896
1,180990.99658841675,-300770.51477918203
1,210705.49932206154,120515.19212694687
1,44343.54557309137,-878390.7159410857
1,-293544.8952477301,-174699.95412089804
1,-601263.3187823233,760210.4624570132
1,-151760.445238341,324771.3308048892
1,427092.89889179135,486566.1205450102
1,442230.5818253966,504417.0032781983
1,-496838.611698471,952807.3533857925
1,-697980.4924322792,837294.790198601
1,709137.5504151251,704328.5823599346
1,-894377.4903249312,-817563.8331122003
1,626111.604464643,-61666.34706962411
1,-259493.61772414844,969374.9444587136
1,-919764.129420719,62930.1076112095
1,-113300.44769858557,-743593.753942644
1,-209623.47442802496,415294.80962100334
1,764631.2184048154,-950760.5770733121
1,49019.117206178256,-819246.8099294823
1,600786.9143100692,-828429.44112659
1,-931613.3579657223,-231527.5958454226
1,465212.3490125997,-373586.6139051046
1,-739990.2006939042,589144.4441703429
1,613838.7637903694,711719.5975451436
1,-392511.05347188585,-150339.27796205273
1,-509220.01149149257,114354.98603301204
1,-339785.666420504,-322673.32808196323
1,567242.8368194724,912592.3200804436
1,168280.63847351668,-790624.139760084
1,305149.86536922085,-102776.56430383958
1,976061.114052625,438762.990295973
1,669572.2130144172,402572.5203764237
1,71238.01157278346,793636.7836562499
1,663234.1294160172,-417348.22477134154
1,-685936.2095598244,-259296.26242460997
1,42155.34514517151,-805239.8203387416
1,-309241.4270882789,149811.32842395979
1,-912850.7628962965,629897.3530376583
1,302234.09136655566,-372699.65682047245
1,-403358.03748966265,-294767.71842435875
1,-349422.60758971365,497027.5539175059
1,2113.714942505234,52256.79459965194
1,-702487.0020581661,828836.0048354516
1,-348854.14265533246,-344871.0952235757
1,-862307.720604333,958823.1635035904
1,-40604.316381482175,825769.4745684465
1,855234.484994966,939504.2863566823
1,631258.5754630248,850886.4503826246
1,844578.647300115,602735.35633237
1,-730837.5679146323,47423.44457168144
1,151208.02600829827,984995.0559723148
1,567897.0999325049,405832.43330991047
1,493298.07368887693,-276844.47183304594
1,884627.1156804325,287001.77923045715
1,-194850.78293996642,-70856.8454047828
1,959509.854621464,64256.7948630763
1,-664404.9282510227,-703290.0117318996
1,374484.3933154949,125551.06183003692
1,813612.5223750077,-630799.3119012578
1,-177782.37254625978,455920.43727195624
1,-899789.9321954232,-801555.1868290288
1,91415.80285604123,-468541.5668091499
1,-786124.8075314643,-476604.8630062751
1,264282.17546964146,52754.87364876538
1,-843006.4789183374,-854377.1088985757
1,701253.9836374024,286477.92098318913
1,-653265.4835063773,723668.1346906688
1,-956301.2333160758,-263790.4152272163
1,695259.4740193022,420556.8255104447
1,-432495.1884160208,782562.9890022491
1,196156.0024859804,730986.6383501847
1,785586.7480519662,-149111.84531161678
1,351200.6754750047,88952.62945626059
1,889470.4757455796,596321.4856707774
1,451637.0009287157,628064.7492528259
1,996319.9045703203,-486877.6290519474
1,-597272.738690974,493565.6269190948
1,540665.021251388,28567.595423339284
1,-25848.37263207254,-192513.8590359001
1,765393.8607881713,592463.7552839675
1,169195.19641395065,-919761.8312861572
1,702283.1885201003,-83092.64471529052
1,-620478.9435785708,-401291.4494276709
1,382668.9517807731,-988985.8433489128
1,-759910.7053598026,-394692.7262471323
1,774382.7103664327,493720.8788924214
1,941583.4512795313,86057.47886073322
1,143936.45515727496,102753.61362854915
1,51254.42760343349,84081.14224115165
1,637135.1022539939,906737.4694029185
1,-183398.46130059124,259930.485204748
1,-384481.18489202426,-396179.2270698593
1,12634.70119511045,172535.31724701554
1,99988.93398805137,953159.4064019955
1,-674057.524610403,273328.8259745507
1,989062.0175626563,472270.57310265757
1,131817.02846660872,-263273.69480031624
1,-195722.23303385102,873046.1844651696
1,790660.89914759,339352.5781978768
1,797495.7837235449,850327.2993867289
1,692687.1389868603,-233167.61450655444
1,-71270.7151180862,591815.0064578623
1,-254733.9404249686,498727.6174464101
1,-37159.23773295828,-326917.38920720154
1,-87703.42463955202,-766981.0878675554
1,-291006.4884320608,-169611.13887637376
1,-963672.8466301456,-655852.0523599882
1,-479533.9052712028,715768.0560219086
1,179154.27366133046,-425710.18711284525
1,995453.3936517105,-484158.79996039753
1,27576.674331380753,479039.5709984567
1,382641.0811197021,-132994.63188792148
1,553995.384484091,-28411.787517901277
1,430930.1350954318,-17246.91764494183
1,942989.3702552397,432359.88058332435
1,-817245.5271416716,-741059.7472468069
1,933029.5942664634,-541543.2493363991
1,-947727.9021849473,-493552.503649699
1,-40425.88510060648,904337.1245108886
1,-201740.19560723996,447011.1755644524
1,668725.0435798756,-821675.9647773791
1,223783.9096012154,991568.7151383214
1,99191.93712289876,68972.35545336024
1,-306594.92243774526,892210.7912836933
1,939198.4779542546,-793660.3019457913
1,105667.7204231593,-160741.5402694135
1,343292.32187749294,-762706.7268621067
1,-469331.4182079666,-442493.24233767774
1,-40574.12139891763,586565.6689429743
1,715695.024247096,572847.280118164
1,353613.6693398921,-825614.48415522
1,-220565.85365849244,337403.244484855
1,-411504.43729818775,15636.794238706934
1,810156.7237538492,-767685.9258694751
1,707753.3078073076,-788340.6557271841
1,-227271.1304778459,810778.8071392203
1,-597599.8764168699,41485.25383486645
1,-166791.934621676,775894.5664040622
1,984129.3921577266,-422814.87779422116
1,-15046.914910341613,790010.3004306922
1,89591.35283589631,-570750.1204503821
1,519324.62488944374,-325821.4017592665
1,-28051.25560075906,-982876.1852118938
1,977934.0882492423,314564.7249650742
1,851625.6941133718,937370.5641746611
1,-464932.6345855176,81071.95236462133
1,-119497.53314459033,519710.4350357136
1,684771.3306659249,-542879.6781895484
1,-450870.6738004433,412523.0945102767
2,912068.5437784978,895654.9741186978
2,-886897.2645463817,-830256.0096821559
2,670997.7562588985,471939.978137046
2,339460.8028804414,-383727.0848217112
2,211888.3313569246,213603.46728167555
2,162408.034224006,-683234.2594903882
2,-138660.7194174626,-212936.35958925704
2,446024.16247493133,989639.1258994845
2,898790.9461864863,88354.09485864162
2,-110291.62254829274,-463518.51670134335
2,-928151.3412142838,-945110.285818361
2,-70212.27580537577,-363069.7442926448
2,-239970.15619857656,783578.9156565742
2,51505.53829205653,121020.72205299756
2,-527753.1857698753,-952283.8417184346
2,-349714.14247767965,-726605.2140270659
2,20447.691674402333,997367.1363851029
2,348959.3946917398,-636313.0063537105
2,787143.0731659761,593519.8428432784
2,468803.38378795504,813187.2997951211
2,525770.9676661413,579495.2749235259
2,-292426.0443167926,961953.1461442522
2,923801.8757964504,-677630.6933919615
2,508008.1433037437,430301.7964749065
2,-77186.60451604472,60711.432246890035
2,-19972.156299617374,849664.1441891397
2,1682.125261309673,663048.9795836239
2,-292151.59026256786,765701.8371625053
2,799401.1775132507,-77975.67023672466
2,135410.1408404886,840660.8783838566
2,447545.9077440362,-26782.89027682983
2,-556377.9780179777,-350665.5124622036
2,399143.2761404867,-667860.629011747
2,815880.9932521883,-463724.97420036676
2,822755.6717360927,-380873.7501010782
2,914723.423112315,412411.61273520894
2,8497.633966635214,35495.51229710411
2,302828.79793358117,175889.42358896893
2,-376311.35089799925,-584363.0509241449
2,23783.316710565006,868308.7182675564
2,246530.17345174437,-849249.2618519083
2,640799.989424033,451898.57495459577
2,815307.2419026409,-617194.5333917644
2,489565.4485547078,-882482.2072026876
2,305819.854869099,-453800.5353257009
2,-546766.9415104734,750982.3428964749
2,-787468.0347089494,44725.33071785979
2,707886.0143697433,-510336.04406196566
2,-579042.1226087064,761163.518732559
2,-154164.70322060783,433922.1978099501
2,-936253.8597465088,-275286.1773935184
2,-656238.0157485346,345530.88282708323
2,-834193.645190848,909124.3306914944
2,-949310.5703461969,458847.01488360774
2,-957710.2605536977,-488619.89188511425
2,626708.774804551,-685763.4226264495
2,-632522.3814980469,382990.85202718095
2,-228868.2372948787,-913678.0084050004
2,980003.0924056013,-697159.7824868963
2,-927462.011513171,-311597.9889264103
2,230478.96664971497,484919.24625155877
2,-773770.1939638454,-325572.45360670914
2,-938378.2847466219,-102693.47501541197
2,531939.8731761557,479893.3274414005
2,804040.3167000728,511324.3073501281
2,724891.552650855,410690.2801015306
2,-54440.975803374546,-548944.8593042241
2,321656.9973140274,-367388.14654348127
2,-795901.7899006028,-104356.27716169762
2,749526.0826959339,-744927.0707624234
2,169911.3962212148,-214094.899789665
2,29605.393528354238,-712341.0720461113
2,919462.3729743207,-481807.1534955885
2,212155.87810700515,-160488.908688506
2,-963933.5617501457,115900.24767815985
2,-718861.2420773307,-886438.0083536063
2,-932887.5075027051,-677669.969637531
2,-808256.1127336328,270151.39507733344
2,16518.36807128729,966932.1880950545
2,868260.6373936125,989050.4665190052
2,-535052.3186643793,-110605.08976060641
2,-498438.47631768516,182474.69109599583
2,248328.10150956444,600414.911268792
2,418996.6076586988,-486781.4230239295
2,-153966.15447495668,52379.887561169104
2,-990350.4378927422,-929001.1765844699
2,-182547.16455585125,-777650.0655400471
2,447539.34573860944,-518268.9711166729
2,-800453.8264900172,-636479.8433991488
2,-536949.1412457178,-565292.730563281
2,41472.72809579491,-71193.7777123194
2,-380547.8582451736,283517.515361349
2,-575100.5160110199,813125.353463364
2,926233.3096584744,457862.0911550481
2,-132532.26242066978,23002.684434095398
2,162152.61208031874,-897530.512788339
2,-163967.2230350871,50129.06463952351
2,-637549.8783496562,-812426.4230833624
2,605310.4174107715,-267632.0669132039
2,38419.38019797101,842900.6951837378
2,221020.67420606024,-420838.4649396731
2,967042.1471066364,-255546.58013173158
2,-961889.7903807898,370621.3446297386
2,-797676.2487736855,-388155.27858746983
2,681223.3742376809,345143.5092895316
2,-968555.8555713226,-97153.08159603516
2,-178651.2488529859,-28274.111995997722
2,-583506.213284404,177490.1243084165
2,-852421.3730494932,-431281.2980392277
2,-254195.78990606382,870540.8680970211
2,-846903.5592799585,509968.2284957968
2,-615281.7440663516,143105.48265866155
2,-216438.0592715043,-73551.23550198507
2,507161.01147143624,-209914.87968427408
2,-756541.03973266,-756459.8005569193
2,-838978.5644927395,700141.7478096952
2,281983.1876621299,919337.1267916233
2,385305.09330929874,-950662.4546917969
2,318319.3276878366,554423.8692995968
2,447036.5599662588,-4100.959140765015
2,-284830.764538056,-85928.57209642988
2,597444.167359359,-462115.01234469435
2,52607.489612600184,-44880.91588695627
2,909393.6939226607,608699.9538386749
2,864107.720436476,672011.1471447874
2,-406472.6621706509,-536745.2776968546
2,-22421.053103273152,-481189.3172776531
2,-144692.3360881427,358280.4307222973
2,837160.4544566696,171801.16069020133
2,635706.5077982993,-808105.3782826675
2,-287885.5440596581,995496.0427472604
2,-706997.9040875364,-166463.91305022244
2,-866321.2090943668,-827701.2868022005
2,791000.7041894599,977274.0574152839
2,296164.155566272,-742969.9901653125
2,-407234.960934608,-536600.7133066179
2,341464.65189988294,362198.0149956738
2,-122308.32617684396,47989.53662795294
2,-775859.472810951,81786.4982290013
2,899877.443445604,511554.6051220574
2,-807691.0774582076,33002.722987546935
2,430729.6352709223,-485478.9649014781
2,789793.2999955282,-78118.07174405607
2,406462.4195463512,-191673.22107451851
2,990266.0751127173,565631.4755132446
2,146880.80145306082,-710469.9542126171
2,-117633.4810425567,-941230.1807145495
2,190328.35041361034,763635.0354068455
2,-639151.0159841696,20343.006455485942
2,-35083.34943726461,-190170.64193306095
2,420920.1593882955,873339.8379705165
2,410785.0737561054,-55001.64091427985
2,923954.8228320159,-338544.99886543176
2,491225.50952387636,316970.05154808506
2,523217.7498888966,704146.4556126174
2,-550002.2391549568,242498.05790000653
2,-194552.23059221648,333943.76013510826
2,954468.1292911876,269661.693498043
2,-976788.4118417796,-70902.38446633099
2,423152.96689738624,766441.8737040093
2,300170.06661547406,632139.8033861791
2,-965725.207285259,886459.1302950253
2,458927.2673318904,212887.9038361552
2,810646.0603400938,769359.4541041373
2,-799085.2387251824,631242.4325603737
2,534001.4815567714,-600923.906648013
2,488491.38500373263,172454.88733385003
2,-617011.1523597885,608378.7919867906
2,-724253.743760521,224647.41287672345
2,-131204.03167521616,-492617.7782797629
2,132189.24661825306,-65826.2414825894
2,-590005.0107779223,933561.5748190786
2,-854349.2652440418,-993925.4238355551
2,-29153.741401937557,674382.9946084021
2,316804.1268802382,509339.1774827462
2,-29999.093339819694,349604.7097779742
2,-330218.72551283694,-466109.4713580322
2,5801.4163422685815,-944944.3670051253
2,-840382.8201668882,507919.4806163936
2,-652600.7241066662,500511.45163949893
2,568751.960958976,-191018.10074906214
2,349986.36879223597,574844.5813869986
2,728048.2011968422,-730259.4921875075
2,-674859.7100454177,-236673.16150224593
2,-70686.61338571436,-410362.2562311868
2,-979199.5244822667,114843.34569263423
2,933827.5194439268,-267080.6343254857
2,75998.84048154752,-235341.68952247093
2,-114399.04265977244,740987.4152603379
2,-383139.11112728796,298130.48442280723
2,-32426.92813832045,77138.34510903677
2,829406.2510536335,-846571.978062648
2,648740.8625048209,-391661.38568957034
2,292616.5453851478,591681.9618966094
2,306818.8822682254,-214066.87024109485
2,681409.536607511,-814102.4036935045
2,266628.8049610326,-217748.37976407562
2,60931.97834721126,701882.1708789208
2,595729.7608952267,257680.34292961948
2,-383841.43947107904,-534172.3568799875
2,-84923.5719248217,-535780.8541859329
2,-445026.93323388963,915509.2852102638
2,-776067.8727123499,637232.7474860622
2,-241571.8010575003,-270793.24105804216
2,-363216.9759857296,-845228.8756562239
2,-85239.59871083044,-667005.6358339831
2,-115982.05761006998,-416025.6764134527
2,789146.4104333412,843484.9041474707
2,-116007.03014840581,279240.44751978025
2,859284.4199096287,-347546.7091950051
2,-800891.2222427523,-524316.244290915
2,-620907.5934838153,356941.3102599619
2,-252423.34328093485,-287804.16935317894
2,590195.2704098966,-533655.8331752473
2,617072.7394610605,265813.3265079012
2,-199479.7615931452,647038.2325264359
2,-315493.50498997595,757162.6263867187
2,851851.8447145441,5212.643457316328
2,379966.6126387628,897564.2222238585
2,485119.8106918436,502014.09628720174
2,738620.3066186308,871141.7858622096
2,507068.63357908244,958138.3722478849
2,-416788.06346745125,244972.40240861953
2,341315.8665995159,-265131.4540418143
2,-209644.42962408252,-650451.5520047842
2,915424.5987733315,-291992.9557929225
2,-46731.977348067216,787130.1311778311
2,-627099.8222398865,921338.9959784449
2,-745888.5316850247,-943940.9508664992
2,-298439.991964614,-281650.407954499
2,835288.6420250473,766388.501708672
2,523121.87331551185,-127144.20246502792
2,85372.81036961719,-526460.5011780432
2,667059.3856967237,-220177.77649838116
2,-430693.3511957895,275612.02497333416
2,-698842.8181436425,-367298.95767376805
2,852355.0703890818,-809909.1802430729
2,-715600.0914591597,-591308.7676267093
2,-498039.9438535052,-159204.89489418245
2,-499647.54150596994,-314620.1940251078
2,-507037.2118452599,-519823.1379980357
2,221209.51185900474,-327083.82695770066
2,-254421.93973102653,535633.1260718583
