seed,x,y
2,-938378.2847466219,-102693.47501541197
2,531939.8731761557,479893.3274414005
2,804040.3167000728,511324.3073501281
2,724891.552650855,410690.2801015306
2,-54440.975803374546,-548944.8593042241
2,321656.9973140274,-367388.14654348127
2,-795901.7899006028,-104356.27716169762
2,749526.0826959339,-744927.0707624234
2,169911.3962212148,-214094.899789665
2,29605.393528354238,-712341.0720461113
2,919462.3729743207,-481807.1534955885
2,212155.87810700515,-160488.908688506
2,-963933.5617501457,115900.24767815985
2,-718861.2420773307,-886438.0083536063
2,-932887.5075027051,-677669.969637531
2,-808256.1127336328,270151.39507733344
2,16518.36807128729,966932.1880950545
2,868260.6373936125,989050.4665190052
2,-535052.3186643793,-110605.08976060641
2,-498438.47631768516,182474.69109599583
2,248328.10150956444,600414.911268792
2,418996.6076586988,-486781.4230239295
2,-153966.15447495668,52379.887561169104
2,-990350.4378927422,-929001.1765844699
2,-182547.16455585125,-777650.0655400471
2,447539.34573860944,-518268.9711166729
2,-800453.8264900172,-636479.8433991488
2,-536949.1412457178,-565292.730563281
2,41472.72809579491,-71193.7777123194
2,-380547.8582451736,283517.515361349
2,-575100.5160110199,813125.353463364
2,926233.3096584744,457862.0911550481
2,-132532.26242066978,23002.684434095398
2,162152.61208031874,-897530.512788339
2,-163967.2230350871,50129.06463952351
2,-637549.8783496562,-812426.4230833624
2,605310.4174107715,-267632.0669132039
2,38419.38019797101,842900.6951837378
3,-524070.7458162167,88458.45059190353
3,-260089.6669038412,207840.07719238882
3,251440.6082161077,-868942.2815203728
3,-973664.0168902507,674938.1641929193
3,-481291.9713439842,-531338.0779066067
3,991289.6710209245,-59472.98495510407
3,672922.9025487768,-47293.58260133001
3,278136.2810883237,-698767.1519529514
3,269721.3165703766,736090.6142865928
3,46362.42076660262,482503.71240297996
3,342822.95073918474,-871937.1235460045
3,516460.49257363414,182199.1658626349
3,-397464.68096857495,-937976.497060499
3,731054.4739578905,-54501.822669066256
3,437647.8481316058,757625.6005109627
3,428258.96722240455,842197.335167748
3,-210073.1919985119,601817.5419704559
3,-110757.88789847866,871173.4434090412
3,757733.3206760824,-805091.3805382447
3,-728062.2795986615,-566026.1175337248
3,930960.277796405,-127676.26674514124
3,253296.58173360757,-397947.6031489888
3,14485.967658119043,-228267.48231019464
3,-298179.0224596396,170148.21481072681
3,168503.5859403977,808403.5416955493
3,363964.27326993283,857891.202400033
3,712801.1327935107,981979.2897376294
3,342547.08432503615,-673800.7560578599
3,721275.0662325356,929265.8946181218
3,809391.9690244725,138215.00694864674
3,427634.0403483979,-577750.0326488027
3,663215.8605467078,147064.7047025693
3,-430085.07602758915,-873078.8457095404
3,707884.9768453595,979612.0298431615
3,-822963.8137805425,601190.6425150031
3,-179076.34530818206,-698469.2510943802
3,-412217.5063618752,537583.7745546886
3,745534.049256402,-911619.8777409123
3,229065.05706361693,-910119.5130079266
3,436880.954897032,-338091.70796198456
3,761810.6144947152,961271.5136866783
3,10840.747296088026,997017.890751552
3,-380659.8930473216,-846058.5905891754
3,199525.61759320123,-937244.4756493636
3,-605230.2871431606,-184127.72876601818
3,220934.24593468278,-687602.0179728698
3,-915128.3505575906,735558.0678554439
3,-372338.96016781626,917318.8528169092
3,793319.2828552023,-244421.52117563435
3,-79180.73430819041,40145.96918512776
3,287777.4367754535,191300.47680394084
3,118522.12403078086,240252.27089052356
3,881242.5108479256,14053.631891319528
3,-137616.8931381344,440622.5042882763
3,-524728.7610704313,-397826.2776517008
3,955594.6328972696,42254.586562411976
3,96860.93537372432,-977085.0272715609
3,-169579.31239223585,159930.42759413098
3,-959894.2193908003,231595.88261251326
3,264361.07059223054,-879838.978744553
3,254682.21802191169,-67499.14060658426
3,358562.79607621685,-294846.03391790495
3,413900.4987317977,476068.5785040682
3,-955635.0620183792,-878846.3927084045
3,352040.6189747533,926611.1607725137
3,-497755.44363305904,-87375.74072724138
3,185343.75133297814,-359949.2285039865
3,-272089.8213200859,-374658.6776061781
3,-261692.04944609164,191243.0117150728
3,-399192.053268821,-245679.3173421661
3,544546.8248882414,-946157.5899813389
3,138516.00414116413,470346.36335701856
3,-379966.60917981353,-554924.3144136174
3,607615.340789826,-522609.6462043156
3,-625211.3181641155,-129531.358934358
3,396132.81334969925,-796316.6147362562
3,-356068.03075747064,-332492.699102649
3,667077.7831146169,-123138.53487722587
3,711070.3879697722,-661431.5348871293
3,-326579.5299102382,300464.7525849893
3,769796.5438425766,-97795.6314295549
3,-549944.3145542298,-758161.3505794264
3,59255.25661678647,-618392.3882970075
3,613554.4752509141,676952.7580564505
3,-632827.3733894879,-442815.71596697427
3,614452.8363339066,283874.51299330604
3,612515.6822701095,-309434.390224803
3,-740621.7244077856,-416114.2182588929
3,587723.848968329,-457651.01217149466
3,-307291.4386662927,-166188.60825302068
3,-160457.63241749606,-180955.76710188005
3,841224.7659752603,-688004.2821232809
3,-990676.4108337077,886535.6718382166
3,759956.5032520952,973827.3100575904
3,-131295.37464869767,900322.3327660448
3,854754.4288226761,-555818.5274553569
3,491046.0182528378,673397.3585572898
3,325974.40105698106,38029.95329150662
3,-421916.32771699014,-317862.5719293336
3,-545067.3272977597,-863864.7517862745
4,-527903.8205251305,-793667.9315385676
4,-207883.5147786378,-690055.4583951787
4,-866969.8086408193,-196817.97102985007
4,835910.086175437,600904.7029916163
4,530325.2050108764,-556143.6486193641
4,73360.01634962705,-446634.71311709913
4,-654670.9414292616,-787633.4151369389
4,-571199.1348421664,854951.2628561199
4,657840.0975568382,613304.6934046462
4,600895.6770859318,-613128.7639615193
4,-380300.0854009285,253951.20482625987
4,463789.4177574356,709296.7159826936
4,760101.502722398,-826563.4947301554
4,211703.76743975945,343402.9130329463
4,11907.551420830656,-644419.6515184303
4,-52824.22482970962,-821307.5854692184
4,869176.7277998152,730968.3403701658
4,95277.73917410767,-399508.5208533502
4,817740.578829372,144733.6033717828
4,764634.4797575792,696088.1764472685
4,16744.750665503205,-172107.91373653582
4,197824.9443799787,-137913.96541338565
4,-677358.7877567823,-389776.80713452154
4,625184.6372692407,-913523.0618555021
4,-907356.0019929737,252701.4910798067
4,-439133.5767675622,69243.58975884423
4,-57519.827770013944,-314313.4691556876
4,994557.7483442236,-608853.0113333686
4,-174410.68718534976,-594658.7676552066
4,265329.96358203783,-447390.33008063317
4,-288338.4907852956,493885.36198092473
4,-358662.1935005158,117057.9671667841
4,808630.2030613146,-798041.1225642802
4,-876779.5159196474,-542261.1195224698
4,530324.4826525511,230864.15025739407
4,-525165.6603493476,-337866.0092565303
4,-644920.6130068854,-81962.49565964821
4,-914377.6244359597,394583.76292303635
4,791855.5582236444,909475.1966846891
4,469755.9129478511,919735.1832259012
4,-963624.9494133841,-422007.06419831316
4,932013.5139362448,550478.8704502963
4,-179144.6378622488,886616.7347059617
4,241020.94292705797,635855.6013965047
4,-413179.4926862469,-617169.5903825208
4,-111715.52103764808,-727124.7468881693
4,-236730.730551337,923627.2448138086
4,-337385.5416016268,-981207.0673208698
4,-910405.6141557485,-660865.912360089
4,567491.3496427092,-274551.46614931105
4,-419331.52718162874,-805795.5736022171
4,963497.2990637518,-152094.96145651024
4,-584166.3164851328,-881320.9524421506
4,-889458.7496351975,-662659.4573924709
4,353654.2351636108,-700718.9302665363
4,-918215.2666713283,-18664.76859651401
4,-501882.69732247316,995273.0541761796
4,-755453.4847311601,58483.172847440816
4,547584.2505232351,-181357.53793102247
4,975314.769152721,-44476.07395391562
4,-516275.6675658492,-178755.02270551526
4,-926261.6303702956,-157558.0769255443
4,-502828.0519331144,778600.8332347403
4,662094.2386347015,-2840.5608578012325
4,-936699.2855547961,-491212.67716009304
4,-515221.75184373313,-583869.0136027987
4,-537066.6918585489,739419.0320623991
4,-716596.4644400161,-897452.5497700938
4,856066.3508551811,130688.40081775177
4,981141.4267079373,-194075.86808867427
4,801904.3155456692,307946.93337229
4,581715.4454790418,489452.57128034846
4,-11423.954554309137,-814182.766823357
4,-578157.4110697547,747612.4550745602
4,799523.7103721333,849154.7430374549
4,-326820.83105735935,313817.99982829427
4,599009.318660162,284987.84177060623
4,629652.3424981403,56047.78550919879
4,309464.37718566123,371919.70350003743
4,-463401.9085983838,845599.9254015355
4,912558.1159649844,-851238.8637869124
4,942176.5548002849,923547.6348975439
4,336703.76526203065,-910912.0608150983
4,797939.4438795109,-744734.4248470616
4,937069.926700614,334379.8347758193
4,-879033.7760734563,-665468.7719367031
4,270379.5800294912,138411.87167440716
4,492989.1139824105,854961.8928200336
4,-562917.0716104913,-993453.9465428097
4,844723.9869347577,-973779.4457374652
4,752847.1687039583,-768220.0611266015
4,619744.6848417717,565939.4619030441
4,755755.7407369515,101216.7938560365
4,757414.9362885753,-596661.1033394707
4,342963.58538088074,-338713.767849964
4,783500.0539179436,547147.7178385461
4,-56979.76179071015,52817.29161206365
4,-947213.0823285994,-931633.7004985356
4,188973.68182117434,-22337.547528650495
4,729439.6498345049,216250.29704142816
5,245803.3897794037,483573.9785214582
5,590387.1311313928,884900.5675540996
5,479797.1494798608,844649.9933308332
5,-941989.5434327696,-68754.69124378928
5,886713.4339966265,297949.106273848
5,801800.9835012445,-773588.0706937105
5,-61861.90443567245,-506854.3347603388
5,87521.71847186086,147882.3758562015
5,-973771.6208221946,-566540.3990723031
5,-441035.2679777789,832690.7436171029
5,531450.9032582828,-680791.5752839228
5,594293.9828624084,-722465.1632021929
5,234905.0409322331,-746601.5348994598
5,-996450.2755949297,742809.4894485633
5,-581087.2350097636,-569037.6615505349
5,964842.2176518495,744815.5308736031
5,-421389.66450614657,922955.9779001662
5,78446.93774162128,355660.9545011843
5,-590440.9709324137,881952.0021759971
5,381283.88221381616,933128.6246343899
5,787483.3551529561,-402422.20429226407
5,-277620.1305552315,-668087.8857405081
5,-708596.1809186342,-869720.5732486466
5,-397281.7984610746,206219.99481530848
5,-993233.7612512854,355868.49909538205
5,-324206.2767442694,-380084.1367937421
5,637036.1492941411,-38509.626739922096
5,-368413.7883071115,-37563.2275262723
5,409338.268281818,-885998.1409284192
5,950199.1262884695,-954268.8734945576
5,499590.0445825461,689761.7787762586
5,-963864.9292429388,575476.6079608678
5,-267631.0483162786,157037.65811374888
5,-981843.2263609421,-906545.762602116
5,-638161.0240979036,910359.7991823318
5,-606956.658973983,511472.82490263495
5,859310.6391950414,884087.6588553978
5,-311236.37389397575,-290413.5898841752
5,49403.641386239906,551206.02939799
5,-783894.2618703333,496796.1129693255
5,594453.355182665,719388.6383751595
5,-926736.840114344,891600.3700843666
5,-817640.271656462,-318518.92899155524
5,221655.0761852482,836174.3710666235
5,-320080.94674831047,848395.2388555805
5,90288.07419647777,-375099.2613141858
5,-366400.0286732452,-645044.4489900223
5,-843607.5355588521,-702263.9107535022
5,378349.1746977499,993453.6290734067
5,-676941.0711507668,-902895.6729030865
5,973398.2175685336,67061.48272166855
5,-188223.9575411902,-525326.7922914247
5,187920.44138659362,652591.0235972524
5,-88669.79701867036,-156485.43617682112
5,-888585.5379842122,832138.696883981
5,-934557.5600614474,-12871.60315833555
5,676858.5623362636,-738856.3456937593
5,463328.84675335244,899597.1252437966
5,260798.5868527888,576019.0995607133
5,-786738.7806054814,-130889.61879912566
5,-701509.3109194837,689467.7940107252
5,-410374.14757605735,-93690.17300004757
5,998599.896138935,704505.341787485
5,952015.1394932609,-92920.02081675327
5,-23682.002889528405,459010.03953370766
5,-41915.0997096966,-417954.7657060496
5,-192421.16955130582,-706987.2749960364
5,-245998.50442923582,976775.4008136954
5,919631.7669659281,253929.94190967793
5,-1355.0986677568872,-323042.47945367824
5,-821725.1674553443,-455379.731726961
5,564037.9421129894,734773.6135546033
5,-277347.53395454877,572045.1592676599
5,549796.1842372828,389193.4989017885
5,328036.88994524616,519277.47287897824
5,-273136.4733082899,408939.1480134056
5,-438295.88837575144,-28629.552351557533
5,539494.9463152374,381765.91271140066
5,-412295.90837828163,891095.1069008309
5,299384.2986024822,161321.65270778502
5,-976838.685955049,93981.78419049096
5,-498615.42394898896,343285.8478081982
5,-74122.02225884027,633359.3353681128
5,294873.8883977848,595251.8933500437
5,-304230.98394459987,288126.1459824712
5,475654.7054278125,656377.3365090635
5,-299909.6971402578,685759.1744135761
5,739822.5049223216,376673.9137438539
5,952244.3766038808,913032.9539528367
5,36278.86089471285,58680.16153879196
5,-667654.7646723206,673240.5627076159
5,874763.3822836686,-45522.1342614562
5,382851.16968805634,439372.95184818294
5,460706.85113420093,-656346.4907291458
5,560743.2564530486,161690.60046158975
5,331112.4583546977,-158415.93887409428
5,247474.18691527552,549409.4918240324
5,273733.3367870158,440828.9491536735
5,-944755.9685170811,-679953.8644187413
5,-117863.16895377915,300234.126757722
6,586680.1675233253,643908.084639453
6,-29930.74413810938,-476757.03411068366
6,-999096.5702298569,325637.12576753495
6,-59491.48587110988,519461.27019578556
6,-253679.25585231662,540279.6718759799
6,-454603.82865605806,603830.9663252066
6,459649.6652440316,-171987.11766939308
6,76610.4391105537,364103.4825773564
6,-614030.2484718246,107230.33099656843
6,610248.0996979458,-468957.8911229954
6,606730.619222626,371379.7642008815
6,688564.6495923292,-328835.964348371
6,-813730.8156171346,600565.4396108511
6,609563.0265844854,-109575.17177431355
6,-812439.2516081198,-605675.9104021306
6,269837.7042473977,-417632.8763730683
6,902746.007527158,177139.59370201488
6,-598251.3602390257,310807.9867463679
6,-279240.8691838074,865474.4302142119
6,819022.4050540171,29302.322505158023
6,289143.6214749891,395820.7054795077
6,611009.8437024736,952750.0110312343
6,-943156.0392159445,-277247.1570239109
6,203494.48069466033,-391351.18786424934
6,178313.48060942662,-820625.0742054402
6,760157.6846631818,50526.36860497936
6,-766351.2139289314,325482.3426587075
6,-375438.6794715619,-607551.732960243
6,-32511.43958063831,-723788.9081635588
6,-580229.448765459,731078.3993599507
6,396447.4875053839,-974954.6022899937
6,556115.0188616329,-965882.5002910604
6,-334175.8764126033,808875.704874932
6,240530.51499453664,-387750.94785344333
6,-245190.40394762403,-221668.83514599188
6,-746330.5491398337,999757.1928614039
6,-892355.7224072666,-154222.68816933082
6,492626.07095133525,-204471.40789059445
6,961947.0602460696,-509377.9145827152
6,958512.0691218531,784513.9891383258
6,340434.2214833946,779025.0993685772
6,-105611.67025702808,662519.0284850971
6,592197.672672134,33373.33241732081
6,-58140.392549905926,411345.95597583626
6,-181872.47305027896,-828138.2442691112
6,493031.78012638784,-468360.56632759864
6,-24672.005733440397,568058.5498373782
6,-655743.7923768018,-956253.282160426
6,-753009.3751678229,178831.12731245242
6,-277901.75098837784,-487375.5797336016
6,-96933.50897073536,855194.2187081649
6,-490473.1961852124,-178856.7911545944
6,758587.7242944067,224354.31905693666
6,-464124.99841324554,-50582.14580584236
6,-42922.02752795641,-715629.9692202369
6,-245043.77697929228,-388652.9410709643
6,609481.9674977834,-353219.5036638224
6,318486.3055204012,941532.1635171502
6,846156.7553794786,-247914.4082300017
6,206062.8423959614,-359773.98386450077
6,-203436.85187377594,-24002.511362647638
6,586878.018948244,873224.7326923917
6,-418420.47035903484,-987615.3823169463
6,-101285.42833542824,-885789.9131986757
6,-939774.6829694269,547145.7774902872
6,-775716.6820452193,437014.37668358407
6,-275977.343580064,876880.9213852977
6,706983.2621477441,-875450.2993930327
6,-614736.7186190434,894782.785613137
6,226864.87458383467,-155776.7867115934
6,564582.7174210037,627027.6535281326
6,-16611.94747955678,-62201.74980064365
6,-799689.9579329267,-276055.9922164305
6,-710082.7443463912,251187.11953401624
6,213160.32585986878,-711447.4320757333
6,256014.8189687432,-805355.5531213366
6,-789137.0647361095,291140.3250377724
6,-74573.40174772032,799170.8080321256
6,258394.7633332935,402740.93376736424
6,-745986.7653754747,665326.6686824459
6,-832912.844999751,236243.4511062227
6,822796.6914353537,815458.8168622433
6,786589.2746192074,-96032.29910593561
6,387600.77983562613,582664.961180824
6,-725855.9790514545,886803.6447285708
6,817548.6614423889,-118226.71474272443
6,556996.0391443825,-105842.67141535925
6,-447185.86687100155,424957.64165102236
6,-872659.700640632,600397.5166642732
6,956153.8452423076,-427858.660218986
6,879342.7353183645,-832636.4829777859
6,716157.5745907997,-440384.1603679231
6,932441.1224290725,-138606.57149206358
6,844326.0099210561,-936173.7562152181
6,-828713.1451133509,632743.233511906
6,277145.2849872635,71002.24115653185
6,-934574.5036148311,-653413.6930647341
6,-259022.68242890318,-895868.2574049386
6,986080.2552081185,530395.4743032436
6,899593.8928302977,401372.2156440235
7,-352334.4703336749,-698301.6521509954
7,301868.9460797071,-855127.4266649135
7,71764.00861337839,-268622.16617482866
7,-884002.1504505854,14871.466378840501
7,-925008.6831160292,-132708.63267522806
7,-860289.1528507612,-818573.973312269
7,-150961.62171497196,653704.2493440754
7,-752396.0777007081,-553522.0707859704
7,254866.44481117825,895417.8849140104
7,154205.89723499713,-206639.05069843947
7,952510.2111858391,-906834.6387644865
7,716936.9180973583,-420781.42733664706
7,-711489.8332851243,-764415.5238432625
7,-383036.3517961309,632252.7182400621
7,-638547.2401521243,163200.32732493232
7,277826.9378523679,-255204.91454853723
7,95488.93141911563,-874422.0500533528
7,-880797.6600675337,-588082.5743613463
7,360799.94636357145,-144815.38866119413
7,-371705.65924641653,171123.72701527725
7,-93631.2472584492,-400466.00627263484
7,588758.9630449816,397988.867459142
7,-511806.9785556937,148847.42051734182
7,50393.007622902864,750274.991146857
7,458890.5788784347,-424124.47021962656
7,960349.6949851633,-763868.443490075
7,-163754.35642954544,514281.85913049814
7,-696030.9306789897,-22073.799048388726
7,-921585.4859051238,336431.7130687899
7,529141.7324256258,146051.88055476767
7,750955.6236617757,-372504.9743038061
7,390590.7325473182,188739.7542100366
7,159790.40856498422,-87589.33739717375
7,679935.561025082,889362.1902158739
7,-51803.325160710956,328304.4109493486
7,-878661.1448055597,402984.04260884726
7,294257.70905533724,986191.8789332671
7,643849.5732194291,-430808.9358117011
7,-228417.1151065781,337305.43176837603
7,-954874.1438888218,-76609.42740046815
7,-663903.2421869102,-765808.4110365354
7,-882091.1613373783,536465.9769450409
7,-741319.5559626308,-504770.3326061709
7,-218100.59373354563,742843.9482525979
7,-838837.3975997219,-101625.198101338
7,98879.81828807469,766767.6528830241
7,638559.6756714819,727968.9393970295
7,-443157.8709722053,-169406.9655766026
7,-282457.6693367502,768385.6543964333
7,915462.4079279815,-698158.1884177814
7,-647564.5430192587,-536086.2663609278
7,-533327.8326382772,-30074.53931728669
7,178247.0074645112,-474506.7614029236
7,-991812.7932298711,-162106.99774934398
7,-261492.85421054892,132682.44741278386
7,906195.8510501896,380987.3142719554
7,30982.866141556762,235185.49881825515
7,352400.1648990024,-892014.2135524186
7,799066.0201159035,559938.981412145
7,749026.3682689524,595746.2423931315
7,-215242.18621746253,-202042.3353594538
7,-792925.8125793507,268579.1313714179
7,-875504.3567626239,-865304.7683139495
7,-582473.6291076704,-675393.6244558045
7,-319892.6955353129,-894848.7922194651
7,-999533.4361972857,-697470.1354411433
7,-797071.2639548061,-272780.15593085776
7,-948998.2266677077,748664.7547476386
7,228137.97557695734,-702899.0293382164
7,-495484.48688584496,-305220.90789259656
7,-271673.12094343477,-754315.5384756094
7,697873.8529692291,986205.4434094267
7,-68021.08168013243,-32330.687167461147
7,-828230.676887668,-795624.7665036622
7,-314728.3235139961,-470486.21656563936
7,657710.7562431203,-677122.7789471364
7,-953808.5579095026,901971.1457494033
7,56514.79008424946,-706794.9222018179
7,86344.85176422854,-945915.017155662
7,56218.8818766129,957002.4854379444
7,726650.0605793371,392393.5718156033
7,-477769.60554127564,-266600.416477642
7,-665915.9309313267,543875.816804062
7,65184.794985758024,558109.7826763537
7,-340670.00990447495,-553916.6537936293
7,623022.4935471894,969852.1011817806
7,705257.5974933204,612157.1695713344
7,636665.8866507456,479746.04075142776
7,-546521.0199368296,35277.44848701102
7,-288874.9132900833,-942039.6985172682
7,-944125.84915587,-441162.9219019399
7,-481651.27346448635,385043.8834002464
7,913030.1526826747,-105544.644466553
7,874042.4025524837,976076.1164057193
7,910001.2626426654,-270728.2292762676
7,-559075.3540075244,-546308.3465385435
7,-606587.6731613649,-591253.2734475534
7,248132.79487563611,800616.6757682277
7,680871.054558579,-41053.147476923536
7,305956.0856820176,599287.4896993196
8,-546588.2812379019,924590.0716687647
8,-747338.2026982801,409633.8457432153
8,-829629.4638984938,-505118.03014182934
8,998257.0783251569,-581204.7362221738
8,283736.87014421367,-81732.47445520654
8,-93735.13772371423,-10034.61222164461
8,-615538.3155146351,661042.5472659426
8,-820868.7531188199,-531634.0810205888
8,-960017.3875516375,-466465.0779936039
8,-184672.27407808555,804128.6008232558
8,-241849.15831682156,-772538.1454383994
8,-483286.587936174,983204.7941421348
8,-873822.6385955621,240335.9238733683
8,-245589.73151849315,321686.34322366456
8,-323122.82570571895,382601.14321194415
8,-4838.930019855965,299442.731094526
8,802749.9200093189,163073.08984387957
8,-715724.0419579064,-871253.0055684461
8,892102.8679231518,-22666.339549127966
8,-612292.0044033553,892088.6495755982
8,157923.57111369318,457882.9196746099
8,761919.370966209,-428693.53954017034
8,-286606.5225744309,756153.0087310061
8,-730048.5348954827,528590.5987219786
8,-804767.0195727341,380362.5153569371
8,404290.83044872375,899999.4642124533
8,686985.9322105624,7242.808103348478
8,-604703.689980636,-699680.2634635698
8,57440.38945964689,19581.640616896446
8,-857158.3359223291,806441.2602293781
8,14834.462300910498,402589.5527740695
8,-560089.9406641354,-512227.4323120083
8,-976167.6446243116,-313537.44536949205
8,-466315.40307918785,-153196.2863389725
8,-246147.8963739702,668632.413527307
8,782935.4318517378,-649498.0207466965
8,-207472.114022639,-667636.6935291309
8,326342.84871978813,949691.057587166
8,-596383.4826190167,532949.4798284088
8,-399910.4929494393,-973564.7470292753
8,528596.3323779803,-316368.15016870643
